method,entity_type,site,probe,layer,test_r2,test_spearman,train_r2,is_best
llama2_7b_random,art,last,ridge,2,0.013370308166616107,0.1906803048912758,0.2749523040579984,False
llama2_7b_random,art,last,ridge,3,-0.02151033367780486,0.16918102204124363,0.2903772864481827,False
llama2_7b_random,art,last,ridge,4,-0.05415054685284093,0.15016057453529388,0.30111145481719115,False
llama2_7b_random,art,last,ridge,5,-0.05857234445433135,0.15402033335811421,0.30170612700582444,False
llama2_7b_random,art,last,ridge,6,-0.060712421296124974,0.16064753461507544,0.30454488019202974,False
llama2_7b_random,art,last,ridge,7,-0.07651805806946399,0.1488139710054095,0.3063165235111913,False
llama2_7b_random,art,last,ridge,8,-0.09232366569342387,0.1396213883983847,0.3071213916961256,False
llama2_7b_random,art,last,ridge,9,-0.09377496822742981,0.136772462364186,0.30805276583743946,False
llama2_7b_random,art,last,ridge,10,-0.09954651388368796,0.1393229032414552,0.30802466143842566,False
llama2_7b_random,art,last,ridge,11,-0.11138959203546261,0.13015233049303723,0.30733021482249234,False
llama2_7b_random,art,last,ridge,12,-0.10917319537104975,0.1368996600836363,0.30983853186509336,False
llama2_7b_random,art,last,ridge,13,-0.12438261929645922,0.12558703028843818,0.3112701178412851,False
llama2_7b_random,art,last,ridge,14,-0.12832760272373545,0.12353462298762806,0.3103913360725078,False
llama2_7b_random,art,last,ridge,15,-0.135771393760447,0.11763266814327894,0.3099008924082125,False
llama2_7b_random,art,last,ridge,16,-0.1265996898355557,0.12534841059319135,0.30801319804055105,False
llama2_7b_random,art,last,ridge,17,-0.1261254993419605,0.13088807601561459,0.30570841874004906,False
llama2_7b_random,art,last,ridge,18,-0.12434875632188769,0.13767693132588907,0.3084156030468471,False
llama2_7b_random,art,last,ridge,19,-0.12423289947769689,0.13783408881455125,0.3043771403324934,False
llama2_7b_random,art,last,ridge,20,-0.12258937217060728,0.1425658147859087,0.3040778861064086,False
llama2_7b_random,art,last,ridge,21,-0.11705747057682792,0.14323944335648328,0.30396844284897795,False
llama2_7b_random,art,last,ridge,22,-0.1172314580648326,0.14410639644469986,0.30269955171390617,False
llama2_7b_random,art,last,ridge,23,-0.11529116139775564,0.14421661187451384,0.30170050735308473,False
llama2_7b_random,art,last,ridge,24,-0.11309465690636511,0.14729382204652153,0.3004440374299867,False
llama2_7b_random,art,last,ridge,25,-0.11630221320877432,0.14164622851218692,0.30070954174452214,False
llama2_7b_random,art,last,ridge,26,-0.11546165955638088,0.14056993403365226,0.30116892577639764,False
llama2_7b_random,art,last,ridge,27,-0.12647312573007596,0.13327542214030455,0.30138659128219514,False
llama2_7b_random,art,last,ridge,28,-0.12170214301075721,0.13695739167572232,0.29955269293733267,False
llama2_7b_random,art,last,ridge,29,-0.120668889598607,0.13649502017850046,0.2997852507501938,False
llama2_7b_random,art,last,ridge,30,-0.12469627649324089,0.13669973452105527,0.2999307642736768,False
llama2_7b_random,art,last,ridge,31,-0.12169125144950521,0.13766079550838994,0.29925816177415043,False
llama2_7b_random,art,last,ridge,32,0.04585606162613842,0.18526137368234388,0.2187274943025711,True
llama2_7b_random,us_place,last,ridge,1,0.1875590262747595,0.3835713876341507,0.28671507334201335,False
llama2_7b_random,us_place,last,ridge,2,0.2551370009535404,0.4545753810969315,0.39275534596739053,False
llama2_7b_random,us_place,last,ridge,3,0.26918162653754424,0.4712905895595907,0.4265703005877143,False
llama2_7b_random,us_place,last,ridge,4,0.2631932652887936,0.46947539226864254,0.43688292012699803,False
llama2_7b_random,us_place,last,ridge,5,0.25782622074246675,0.46845956259015376,0.44601279091573787,False
llama2_7b_random,us_place,last,ridge,6,0.2569690545035911,0.46758472244403704,0.44813815913863836,False
llama2_7b_random,us_place,last,ridge,7,0.25085491531505144,0.4655774808601649,0.45085280953080087,False
llama2_7b_random,us_place,last,ridge,8,0.24711667616792415,0.4637930926836502,0.45209579421464147,False
llama2_7b_random,us_place,last,ridge,9,0.24748949240757023,0.464302104590118,0.4535436673449344,False
llama2_7b_random,us_place,last,ridge,10,0.24668181305036008,0.46297589232069086,0.4513309420377,False
llama2_7b_random,us_place,last,ridge,11,0.24374383292059992,0.46272694907394324,0.45069895599543197,False
llama2_7b_random,us_place,last,ridge,12,0.24359273652322988,0.4637046027601768,0.4530198797537532,False
llama2_7b_random,us_place,last,ridge,13,0.23751944997907032,0.4595259604189186,0.4525818094037714,False
llama2_7b_random,us_place,last,ridge,14,0.23250081850686521,0.45526417750792103,0.4524274198088401,False
llama2_7b_random,us_place,last,ridge,15,0.23007500067463998,0.45237886408612127,0.4505316193436402,False
llama2_7b_random,us_place,last,ridge,16,0.22524910562531902,0.45124017912589476,0.4499838598532553,False
llama2_7b_random,us_place,last,ridge,17,0.2282600628597738,0.4534979523577487,0.45180720078302616,False
llama2_7b_random,us_place,last,ridge,18,0.23025509589095872,0.45465947508297555,0.4508302817122938,False
llama2_7b_random,us_place,last,ridge,19,0.22314218500690558,0.4486576337704432,0.4496069675652146,False
llama2_7b_random,us_place,last,ridge,20,0.2211989196517541,0.44736957070419847,0.45044577009698494,False
llama2_7b_random,us_place,last,ridge,21,0.22082392170878995,0.4484696338498495,0.45028744150940936,False
llama2_7b_random,us_place,last,ridge,22,0.22059170886370955,0.4479196921378191,0.4501599396779743,False
llama2_7b_random,us_place,last,ridge,23,0.22045213798284247,0.4452380117535769,0.4486923486452672,False
llama2_7b_random,us_place,last,ridge,24,0.21653987440873296,0.442207039354781,0.4490205240894727,False
llama2_7b_random,us_place,last,ridge,25,0.2133645528267607,0.4408674494447653,0.44922979671625046,False
llama2_7b_random,us_place,last,ridge,26,0.21713619401059608,0.44227700962686445,0.4496000304099043,False
llama2_7b_random,us_place,last,ridge,27,0.21451539225288185,0.4414467446655938,0.4493442095522248,False
llama2_7b_random,us_place,last,ridge,28,0.20988544125217984,0.4375163221009798,0.45049291752488285,False
llama2_7b_random,us_place,last,ridge,29,0.21252464995120957,0.44008580661145436,0.4494872881371151,False
llama2_7b_random,us_place,last,ridge,30,0.21256779338455262,0.44038044729766646,0.4487873286765678,False
llama2_7b_random,us_place,last,ridge,31,0.21491875828717555,0.442599518547689,0.44913861325541427,False
llama2_7b_random,us_place,last,ridge,32,0.2968826759098004,0.47205207446939157,0.36365545134420096,True
llama2_7b_random,historical_figure,last,ridge,1,0.28097394701757417,0.5127390493097138,0.39326705402847595,True
llama2_7b_random,historical_figure,last,ridge,2,0.2566694688027742,0.4865391673854702,0.401044205388009,False
llama2_7b_random,historical_figure,last,ridge,3,0.23178394543307146,0.4604691288495915,0.4009519992226577,False
llama2_7b_random,historical_figure,last,ridge,4,0.2198148135103868,0.45562209401425335,0.39728340091923775,False
llama2_7b_random,historical_figure,last,ridge,5,0.1994192818746997,0.44092786006137497,0.39078964261110716,False
llama2_7b_random,historical_figure,last,ridge,6,0.1895504204730526,0.4327451324827696,0.3850766491466494,False
llama2_7b_random,historical_figure,last,ridge,7,0.18005978499351727,0.4243180945382394,0.3817754775118676,False
llama2_7b_random,historical_figure,last,ridge,8,0.18028854189525612,0.4261429641743254,0.37977998240248934,False
llama2_7b_random,historical_figure,last,ridge,9,0.17152430309754996,0.41664753098759444,0.3748692405692875,False
llama2_7b_random,historical_figure,last,ridge,10,0.1692115622097926,0.4110144564771565,0.3694580530930768,False
llama2_7b_random,historical_figure,last,ridge,11,0.16097945596620722,0.4018268573023865,0.36602294921988976,False
llama2_7b_random,historical_figure,last,ridge,12,0.15568693115821375,0.3994396596405608,0.36643747511519487,False
llama2_7b_random,historical_figure,last,ridge,13,0.14767971154551018,0.39363550518608903,0.3628100602472303,False
llama2_7b_random,historical_figure,last,ridge,14,0.1430793634152514,0.38276975938943075,0.36060301523441174,False
llama2_7b_random,historical_figure,last,ridge,15,0.1412429717681769,0.380821420735298,0.35654170400272545,False
llama2_7b_random,historical_figure,last,ridge,16,0.13680929655320806,0.3759255955749785,0.3531225689826899,False
llama2_7b_random,historical_figure,last,ridge,17,0.13594940168817382,0.3770645574801922,0.35203951778634457,False
llama2_7b_random,historical_figure,last,ridge,18,0.14076740561641476,0.38380140928412926,0.35108117872277855,False
llama2_7b_random,historical_figure,last,ridge,19,0.14467192361400183,0.3880685215943795,0.3496401243370333,False
llama2_7b_random,historical_figure,last,ridge,20,0.13913970460658254,0.38359450967498365,0.3488931815190951,False
llama2_7b_random,historical_figure,last,ridge,21,0.1353968595196834,0.38180364580008186,0.3477822596862227,False
llama2_7b_random,historical_figure,last,ridge,22,0.1310310610987564,0.37925962061642254,0.3464573304792786,False
llama2_7b_random,historical_figure,last,ridge,23,0.12596997769912222,0.37399863482174395,0.34636287451618386,False
llama2_7b_random,historical_figure,last,ridge,24,0.1251112374942166,0.3731260419912779,0.34498386808184434,False
llama2_7b_random,historical_figure,last,ridge,25,0.12420161343980018,0.3708128068870656,0.3424539518821025,False
llama2_7b_random,historical_figure,last,ridge,26,0.12384415587356212,0.3703019118594849,0.3403597678655482,False
llama2_7b_random,historical_figure,last,ridge,27,0.12501710403515487,0.3700519476577481,0.33897790543746087,False
llama2_7b_random,historical_figure,last,ridge,28,0.12163133113324454,0.36601964446012475,0.33859204730958115,False
llama2_7b_random,historical_figure,last,ridge,29,0.1138051049376454,0.3606390907887756,0.33803854494439833,False
llama2_7b_random,historical_figure,last,ridge,30,0.1118741393207312,0.35882941166258936,0.33717170781571004,False
llama2_7b_random,historical_figure,last,ridge,31,0.11176719634743093,0.35881545749943644,0.3367565378583077,False
llama2_7b_random,historical_figure,last,ridge,32,0.16485830611807006,0.3859889438288126,0.26438452398405543,False
llama2_7b_random,art,mean,ridge,1,-0.060807127898505176,0.21032897906838002,0.533745229661132,False
llama2_7b_random,art,mean,ridge,2,-0.03962194519286011,0.2018120025508513,0.5241980532568729,False
llama2_7b_random,art,mean,ridge,3,-0.026051426204526384,0.23592156748575074,0.5411109460421062,False
llama2_7b_random,art,mean,ridge,4,-0.010267940068703574,0.21423068274469179,0.5070873921229995,False
llama2_7b_random,art,mean,ridge,5,-0.021535056145432163,0.1996655048181394,0.5118910480709785,False
llama2_7b_random,art,mean,ridge,6,-0.03426179893529535,0.200166731252371,0.5184249724866148,False
llama2_7b_random,art,mean,ridge,7,-0.055165928857514146,0.1829970603405466,0.5273680982187001,False
llama2_7b_random,art,mean,ridge,8,-0.076827057373964,0.1778983141990275,0.5334154953812473,False
llama2_7b_random,art,mean,ridge,9,-0.08415353762626632,0.17296219746120647,0.5356358704321286,False
llama2_7b_random,art,mean,ridge,10,0.008953566342090657,0.21217038726749213,0.4940688133228127,True
llama2_7b_random,art,mean,ridge,11,-0.014112977385968728,0.19615871674932278,0.4978844568307068,False
llama2_7b_random,art,mean,ridge,12,-0.02369226022712856,0.1858245211625853,0.5009899311191026,False
llama2_7b_random,art,mean,ridge,13,-0.02840879454219336,0.19196005111803333,0.5056571124111218,False
llama2_7b_random,art,mean,ridge,14,-0.02810416784337466,0.19762832991542917,0.5094422870065556,False
llama2_7b_random,art,mean,ridge,15,-0.031536199567472334,0.19852597712840533,0.5125871895477371,False
llama2_7b_random,art,mean,ridge,16,-0.03087635561965696,0.20294835277661744,0.5134687823594833,False
llama2_7b_random,art,mean,ridge,17,-0.02702430100338682,0.21354620073926653,0.5131114878023582,False
llama2_7b_random,art,mean,ridge,18,-0.0210901215050856,0.22126523736043843,0.5173262793257987,False
llama2_7b_random,art,mean,ridge,19,-0.016880850026597782,0.2328052396838785,0.5193687839573968,False
llama2_7b_random,art,mean,ridge,20,-0.021260360671371714,0.23605147436872226,0.5227382053314737,False
llama2_7b_random,art,mean,ridge,21,-0.03547309813715693,0.21700242241881448,0.5243418945486824,False
llama2_7b_random,art,mean,ridge,22,-0.04878573676716469,0.2054634547429477,0.5266853355235988,False
llama2_7b_random,art,mean,ridge,23,-0.045145209496959104,0.20799989060903154,0.5280990124152596,False
llama2_7b_random,art,mean,ridge,24,-0.04409153687545819,0.20703723211126987,0.5303250504524493,False
llama2_7b_random,art,mean,ridge,25,-0.04975414760586094,0.2072620191241267,0.5291846932670916,False
llama2_7b_random,art,mean,ridge,26,-0.05464370242345229,0.20997778225183883,0.5326226056948677,False
llama2_7b_random,art,mean,ridge,27,-0.05849742916411338,0.2086489914629971,0.532741194688628,False
llama2_7b_random,art,mean,ridge,28,-0.054468442729149524,0.20812850612257408,0.5330899689257025,False
llama2_7b_random,art,mean,ridge,29,-0.05151527580678206,0.2070319938236797,0.533882146453251,False
llama2_7b_random,art,mean,ridge,30,-0.07650899821393753,0.19013292516561173,0.5345446239162667,False
llama2_7b_random,art,mean,ridge,31,-0.06868569240756961,0.19340256190522448,0.5343337754565082,False
llama2_7b_random,art,mean,ridge,32,-0.01662238096515911,0.2106325239279351,0.5118306811838991,False
llama2_7b_random,nyc_place,last,ridge,1,0.0698395008587448,0.24570801952130977,0.26672637217647144,True
llama2_7b_random,nyc_place,last,ridge,2,0.05039179383771669,0.2500372286790635,0.3205482965201943,False
llama2_7b_random,nyc_place,last,ridge,3,0.021735426841290817,0.24636692183866427,0.3455480896844375,False
llama2_7b_random,nyc_place,last,ridge,4,-0.001847445183061569,0.23101285377618166,0.3552572362809637,False
llama2_7b_random,nyc_place,last,ridge,5,-0.024388076762723143,0.22326762776547376,0.3622558370256412,False
llama2_7b_random,nyc_place,last,ridge,6,-0.03676828997814463,0.2159900855375268,0.36327127321510555,False
llama2_7b_random,nyc_place,last,ridge,7,-0.07190582831856562,0.193080561458297,0.36795957040606597,False
llama2_7b_random,nyc_place,last,ridge,8,-0.0761650244493598,0.19608967461511786,0.3699683287235208,False
llama2_7b_random,nyc_place,last,ridge,9,-0.07826930402978782,0.20000347952050807,0.36904095548838495,False
llama2_7b_random,nyc_place,last,ridge,10,-0.0908436744249872,0.19379508550428698,0.37019366911582463,False
llama2_7b_random,nyc_place,last,ridge,11,-0.10608928986465327,0.18276215958284178,0.36996719744480244,False
llama2_7b_random,nyc_place,last,ridge,12,-0.11749323011847157,0.17817928649642967,0.36878219645871524,False
llama2_7b_random,nyc_place,last,ridge,13,-0.1312927243528107,0.16804127061953145,0.36761763686555743,False
llama2_7b_random,nyc_place,last,ridge,14,-0.13621964731419822,0.16822629324999336,0.3689871520810654,False
llama2_7b_random,nyc_place,last,ridge,15,-0.14401897765002558,0.16166078877736323,0.3691750986855232,False
llama2_7b_random,nyc_place,last,ridge,16,-0.14179260295588614,0.16648530078848117,0.36949883088934365,False
llama2_7b_random,nyc_place,last,ridge,17,-0.1472298642414197,0.16412511565413715,0.36996921829771046,False
llama2_7b_random,nyc_place,last,ridge,18,-0.1618638224292307,0.1599210225244168,0.3694961797220587,False
llama2_7b_random,nyc_place,last,ridge,19,-0.16846173934025543,0.15675918733163066,0.37097443712205286,False
llama2_7b_random,nyc_place,last,ridge,20,-0.1756432452565173,0.15121512183833768,0.37241174693349505,False
llama2_7b_random,nyc_place,last,ridge,21,-0.17586788665891884,0.1505075069183358,0.37226261542164724,False
llama2_7b_random,nyc_place,last,ridge,22,-0.17797528202374502,0.1518046840130602,0.3696796125423192,False
llama2_7b_random,nyc_place,last,ridge,23,-0.1938323638089956,0.14238307865654365,0.3691083462339218,False
llama2_7b_random,nyc_place,last,ridge,24,-0.19726222280280326,0.14114887626090747,0.3697525747694666,False
llama2_7b_random,nyc_place,last,ridge,25,-0.2030558278405592,0.13756305907098454,0.36952976970384144,False
llama2_7b_random,nyc_place,last,ridge,26,-0.20373089616022544,0.1411003765149775,0.3710888007881296,False
llama2_7b_random,nyc_place,last,ridge,27,-0.2053233786543397,0.14151186345934588,0.3710317588179685,False
llama2_7b_random,nyc_place,last,ridge,28,-0.20349749139255124,0.1400021900763832,0.3688962383624166,False
llama2_7b_random,nyc_place,last,ridge,29,-0.2161660158796027,0.13426986623490883,0.3702605691950629,False
llama2_7b_random,nyc_place,last,ridge,30,-0.21911008141243715,0.13602614989995415,0.36986646121172545,False
llama2_7b_random,nyc_place,last,ridge,31,-0.22396461959752545,0.13117441295318172,0.3687395130090692,False
llama2_7b_random,nyc_place,last,ridge,32,0.036921957146367146,0.18485069176152885,0.20673694249575936,False
