regime,model,cleaning,pool,layer,k,accuracy,accuracy_std,macro_f1,macro_f1_std,weighted_f1,weighted_f1_std,chance_accuracy,chance_macro_f1,shuffled_accuracy,shuffled_macro_f1,n_draws
imbalanced,random,maximal,mean,15,5,0.4781369656644278,0.021396731196785607,0.07477677143265424,0.012158859693142579,0.4182863077349094,0.02317175002850029,0.30011198208286677,0.02631578947368421,0.2788462745590358,0.03686254718222996,
imbalanced,random,maximal,mean,16,5,0.4803653254660724,0.0207857053114303,0.0796445556170794,0.014541485243881417,0.42092873949397147,0.02316315177625815,0.30011198208286677,0.02631578947368421,0.2732596823802649,0.034913870723623744,
imbalanced,random,maximal,mean,17,5,0.4792480070303182,0.02090111950609852,0.07499554489008195,0.012531542987533771,0.41915913028603596,0.023448113346584892,0.30011198208286677,0.02631578947368421,0.2721235327349193,0.0354554123629071,
imbalanced,random,maximal,mean,18,5,0.48708806729018905,0.019482255306437865,0.08239237154099124,0.015757213673811395,0.42794792752155797,0.02178673871459949,0.30011198208286677,0.02631578947368421,0.26988889586341097,0.034883340305492685,
imbalanced,random,maximal,mean,19,5,0.4904525767371791,0.020733394559588236,0.08285014233358201,0.01535627837282045,0.4306290624641722,0.02149215835510868,0.30011198208286677,0.02631578947368421,0.26766681313163015,0.03490423226283905,
imbalanced,random,maximal,mean,20,5,0.48710062142991656,0.018497269218993525,0.08233559089332579,0.015396254655223393,0.42763104378192895,0.019667623645814362,0.30011198208286677,0.02631578947368421,0.26655577176573975,0.034431524811765334,
imbalanced,random,maximal,mean,21,5,0.48374866612265394,0.01599801368902496,0.08180510946930486,0.014510554417062645,0.4244847618278456,0.015450562396368515,0.30011198208286677,0.02631578947368421,0.27103132257862034,0.03499520674465842,
imbalanced,random,maximal,mean,22,5,0.48710062142991656,0.019458066117433157,0.08221512089896071,0.015040001736801865,0.4270475428545824,0.020618444198683413,0.30011198208286677,0.02631578947368421,0.2699014500031386,0.0349962389567809,
imbalanced,random,maximal,mean,23,5,0.48037160253593625,0.019993641106553998,0.08143177943508016,0.015371946319287181,0.42205143227551306,0.021945554029968124,0.30011198208286677,0.02631578947368421,0.2721486410143745,0.03548059020589134,
imbalanced,random,maximal,mean,24,5,0.47926056117004584,0.014476567136641456,0.08136048310149005,0.01490943774452366,0.4211284232694522,0.016016551743758295,0.30011198208286677,0.02631578947368421,0.2687966857071119,0.03530014876682459,
imbalanced,random,maximal,mean,25,5,0.47926056117004584,0.01612667574149999,0.08126301668953632,0.014889595451219758,0.42086446242082287,0.016944728598981662,0.30011198208286677,0.02631578947368421,0.26655577176573975,0.03453154719014129,
imbalanced,random,maximal,mean,26,5,0.47814324273429165,0.016952291423090016,0.08137555152377692,0.014716840481236202,0.4207153694375327,0.01729967350790964,0.30011198208286677,0.02631578947368421,0.2665494946958759,0.03485306181985902,
imbalanced,random,maximal,mean,27,5,0.4747724562174377,0.017294568034427256,0.08075352584605953,0.015199337465594494,0.41749442576655726,0.019244551514468813,0.30011198208286677,0.02631578947368421,0.2654321762601218,0.03450587790996093,
imbalanced,random,maximal,mean,28,5,0.4736551377816835,0.019150491465890165,0.08057023456976753,0.01493592080845975,0.416453974297659,0.020332803350097316,0.30011198208286677,0.02631578947368421,0.26207394388299543,0.033829140905706094,
imbalanced,random,maximal,last,0,5,0.3684451697947398,0.01611456730286279,0.04723525367799303,0.0029290161611129142,0.2932557316993307,0.01607951116031422,0.30011198208286677,0.02631578947368421,0.2653756826313477,0.033751691552020825,
imbalanced,random,maximal,last,1,5,0.42895612328165206,0.025791254110632853,0.08490889925467135,0.014334556586102228,0.36120129906162685,0.01967181234146062,0.30011198208286677,0.02631578947368421,0.2732282970309459,0.035811214876738134,
imbalanced,random,maximal,last,2,5,0.42893101500219694,0.024103618074653284,0.0898749393701471,0.016748516019188614,0.36522944349474,0.019314103288799372,0.30011198208286677,0.02631578947368421,0.2743832778858829,0.03661516660121849,
imbalanced,random,maximal,last,3,5,0.4546858326533174,0.02188250296638196,0.09410347267217219,0.01662204197287839,0.38916239098389227,0.018443572589773676,0.30011198208286677,0.02631578947368421,0.2754817651120457,0.03763095359888226,
imbalanced,random,maximal,last,4,5,0.4524323645722177,0.018418869753253117,0.09094019228385783,0.014240441007189438,0.38754508438501956,0.021422048382341963,0.30011198208286677,0.02631578947368421,0.27212353273491935,0.037959895182890745,
imbalanced,random,maximal,last,5,5,0.45129621492687216,0.027850909811464413,0.08894459171333273,0.014976992968379404,0.37960718118974185,0.03426959314864779,0.30011198208286677,0.02631578947368421,0.25985186115121467,0.03867529459603894,
imbalanced,random,maximal,last,6,5,0.4614022974075701,0.02855647642140904,0.08943872081194122,0.016094871287578357,0.38455032967323566,0.034034844935258386,0.30011198208286677,0.02631578947368421,0.2586843261565501,0.038269786563859,
imbalanced,random,maximal,last,7,5,0.4580189567509887,0.025880775435686367,0.08591820555995464,0.015212792720175235,0.3690945772112064,0.0363850352925192,0.30011198208286677,0.02631578947368421,0.2520118008913439,0.038142067075978184,
imbalanced,random,maximal,last,8,5,0.4569016383152345,0.015279584616400149,0.08533589707381858,0.01474569262185536,0.3666647254061397,0.02303977459628467,0.30011198208286677,0.02631578947368421,0.2620425585336765,0.04026867052382517,
imbalanced,random,maximal,last,9,5,0.44793798254974576,0.016838915865681477,0.08065308077322804,0.014095079345966231,0.3451746946593088,0.01783865171764237,0.30011198208286677,0.02631578947368421,0.25089448245558976,0.03827914800934658,
imbalanced,random,maximal,last,10,5,0.44346243173686517,0.020118117611235244,0.07989431451655009,0.01519588842413959,0.3407930182808375,0.020136557345279995,0.30011198208286677,0.02631578947368421,0.2676605360617664,0.04042617828667465,
imbalanced,random,maximal,last,11,5,0.4367145816332935,0.009230102008146057,0.07888634899844141,0.013298463228222174,0.3349457358771915,0.009845049376983031,0.30011198208286677,0.02631578947368421,0.2632038164584772,0.03917438113563542,
imbalanced,random,maximal,last,12,5,0.4400602598706923,0.01956725285567091,0.07907503201976249,0.013917111168393987,0.33687505126301487,0.017997341178548946,0.30011198208286677,0.02631578947368421,0.26433368903395893,0.04033366903830331,
imbalanced,random,maximal,last,13,5,0.4344485594124662,0.022293750411402947,0.07779846847474656,0.014134326350953472,0.33007844445566126,0.01937198005526906,0.30011198208286677,0.02631578947368421,0.2631975393886134,0.03988778002301648,
imbalanced,random,maximal,last,14,5,0.4344485594124663,0.022831469476908756,0.0777375547023493,0.013890154594606388,0.32984157232423417,0.01853132561712518,0.30011198208286677,0.02631578947368421,0.2609754566568326,0.039345791100219255,
imbalanced,random,maximal,last,15,3,0.4400477057309648,0.024185000344747753,0.0777595637813561,0.014840637002865085,0.33226997061606084,0.02327885082306707,0.30011198208286677,0.02631578947368421,0.2666122653945139,0.035412760876282125,
imbalanced,random,maximal,last,16,3,0.43892411022534683,0.02612439257047261,0.07744325077381511,0.014811367193565739,0.3302961990239921,0.02431969929684736,0.30011198208286677,0.02631578947368421,0.25429665432176257,0.033513541985319965,
imbalanced,random,maximal,last,17,3,0.43445483648233,0.02405177578741014,0.07648894460122777,0.014654322584385692,0.3248965638395579,0.02172816495263104,0.30011198208286677,0.02631578947368421,0.25315422760655326,0.033233337099506335,
imbalanced,random,maximal,last,18,3,0.4389303872952106,0.02370759957697791,0.07769249563034478,0.014825691840865749,0.33163028041582676,0.021891780135282594,0.30011198208286677,0.02631578947368421,0.25654384533299857,0.03416728715635592,
imbalanced,random,maximal,last,19,5,0.43332496390684827,0.02748395954834226,0.07649810937209126,0.014015435484525099,0.3242616796344876,0.021225078725329267,0.30011198208286677,0.02631578947368421,0.24641893164270917,0.03759419961951863,
imbalanced,random,maximal,last,20,3,0.43447366769192153,0.0222128323679686,0.07689169703093357,0.01582579344010699,0.3265490717007128,0.021984918485040677,0.30011198208286677,0.02631578947368421,0.2643399661038227,0.03524398531354773,
imbalanced,random,maximal,last,21,3,0.42996673152972187,0.02631883100029172,0.07599804856926336,0.014727019696357811,0.32176509334118397,0.023352925365749243,0.30011198208286677,0.02631578947368421,0.25761722427970624,0.03401156369217974,
imbalanced,random,maximal,last,22,3,0.4322327537505493,0.02453114239140343,0.07665001814016521,0.016128448469289403,0.32483956589534196,0.02321886434265439,0.30011198208286677,0.02631578947368421,0.26098173372669636,0.034374084509594185,
imbalanced,random,maximal,last,23,3,0.4344799447617852,0.026907080062192768,0.07701491234495908,0.016636966871210773,0.3270546480056571,0.025544545285644017,0.30011198208286677,0.02631578947368421,0.2643148578243676,0.034792597237577154,
imbalanced,random,maximal,last,24,3,0.4322453078902768,0.028054966126038767,0.07692433411425464,0.016883917964377437,0.32629598192967924,0.02583516346638831,0.30011198208286677,0.02631578947368421,0.262086498022723,0.03446648546889518,
imbalanced,random,maximal,last,25,3,0.43112798945452263,0.027780382362318237,0.08059109076689594,0.021972429712137875,0.3239905600453625,0.024189716283403304,0.30011198208286677,0.02631578947368421,0.26655577176573975,0.035120998294945714,
imbalanced,random,maximal,last,26,3,0.4288807984432867,0.026639369789045627,0.07583973729084585,0.0160558937827933,0.3204691096057691,0.022782075341757226,0.30011198208286677,0.02631578947368421,0.25984558408135083,0.03453267374198661,
imbalanced,random,maximal,last,27,3,0.43335634925616723,0.01986668911594205,0.07656847244706579,0.0152887580169141,0.32492774982362105,0.018599335057562717,0.30011198208286677,0.02631578947368421,0.27103759964848406,0.036050470580753696,
imbalanced,random,maximal,last,28,3,0.4299918398091771,0.02034929432559887,0.07627365695346114,0.014787796972136143,0.3227925469911791,0.0175401298065868,0.30011198208286677,0.02631578947368421,0.26991400414286615,0.03573084178524357,
balanced,thalesian_cunei400m,tier0,mean,L00,,0.38069964349376106,0.032777515606129876,0.3232703640013237,0.03423062219750004,0.3235093489837135,0.03417387839250154,0.125,0.125,0.10275044563279857,0.08622457566508623,200
balanced,thalesian_cunei400m,tier0,mean,L01,,0.35871212121212115,0.03460788990399267,0.29961111229587556,0.036402331208978365,0.30033761425593886,0.03651507359759685,0.125,0.125,0.10479590017825313,0.08745914370717,200
balanced,thalesian_cunei400m,tier0,mean,L02,,0.369969696969697,0.034749410844089584,0.30898083516071134,0.035553599397486,0.3098189881964865,0.035785214805508746,0.125,0.125,0.10534581105169341,0.08876618212154203,200
balanced,thalesian_cunei400m,tier0,mean,L03,,0.3927816399286987,0.03306064405962833,0.3345840527581723,0.03508807422146346,0.33479967576339265,0.03497990863031939,0.125,0.125,0.10177272727272728,0.08583663115350422,200
balanced,thalesian_cunei400m,tier0,mean,L04,,0.4088654188948307,0.03235755911268589,0.35322559542280907,0.03531063117626823,0.3536276330615661,0.03516454942133649,0.125,0.125,0.10497147950089125,0.0888379235773817,200
balanced,thalesian_cunei400m,tier0,mean,L05,,0.41924064171122993,0.034217387460674806,0.36478479292894933,0.037773077884321216,0.3649040002510353,0.03759668499404417,0.125,0.125,0.10376648841354724,0.08734126656991707,200
balanced,thalesian_cunei400m,tier0,mean,L06,,0.4243992869875223,0.0339833228790595,0.36728674792592164,0.03909246024197197,0.36749025798964785,0.038841353179616823,0.125,0.125,0.10127183600713013,0.08575969305999298,200
balanced,thalesian_cunei400m,tier0,mean,L07,,0.4352869875222817,0.03505703623984588,0.3819718297708913,0.040540867503500465,0.3823901801551639,0.04070700167737596,0.125,0.125,0.1039385026737968,0.08778663250234459,200
balanced,thalesian_cunei400m,tier0,mean,L08,,0.43538235294117655,0.035952571563330336,0.38414363404590757,0.04080495606141323,0.3846359239029748,0.041056115062438954,0.125,0.125,0.10497058823529412,0.08895779853638792,200
balanced,thalesian_cunei400m,tier0,mean,L09,,0.43858110516934046,0.034868399924250525,0.38890849986679127,0.038960492469008935,0.3896020337430515,0.0391672085421612,0.125,0.125,0.10412299465240642,0.08868120802593518,200
balanced,thalesian_cunei400m,tier0,mean,L10,,0.44152584670231726,0.03640226287240957,0.39160096434782965,0.04118166368729718,0.392049539163654,0.041505337679825935,0.125,0.125,0.10583778966131906,0.08994745229937759,200
balanced,thalesian_cunei400m,tier0,mean,L11,,0.4439304812834225,0.0359483457514565,0.39268676490992666,0.040514311481569754,0.3930991954405096,0.04096082479627167,0.125,0.125,0.10566042780748663,0.09026934002100412,200
balanced,thalesian_cunei400m,tier0,mean,L12,,0.44403208556149737,0.037124621713552484,0.38917106331168827,0.04392361434235129,0.3893782772098988,0.04413548281483044,0.125,0.125,0.10748306595365419,0.0921517209925008,200
balanced,thalesian_akk300m,tier0,mean,L00,,0.38983957219251336,0.03248140159246131,0.3370892203954027,0.0350777724814841,0.33728451722895564,0.03507279762842519,0.125,0.125,0.10464616755793227,0.08893922305227452,200
balanced,thalesian_akk300m,tier0,mean,L01,,0.3928101604278075,0.03325298100961544,0.34410927469181146,0.0356961897931877,0.34477971158721393,0.03576370032148567,0.125,0.125,0.1083101604278075,0.09159858333423543,200
balanced,thalesian_akk300m,tier0,mean,L02,,0.39095454545454544,0.03466353168561424,0.3423922987594621,0.03798437510036787,0.3432289808798074,0.0378863194092559,0.125,0.125,0.10715686274509803,0.0898072650711002,200
balanced,thalesian_akk300m,tier0,mean,L03,,0.39482352941176474,0.036443473575483026,0.34571919955044955,0.03906903764650691,0.3463286909287106,0.03914140241879928,0.125,0.125,0.10868627450980392,0.09129545230741051,200
balanced,thalesian_akk300m,tier0,mean,L04,,0.39063458110516935,0.03383984580581409,0.3425816667540835,0.035657182129575436,0.3431750826545931,0.035767661625394055,0.125,0.125,0.1075837789661319,0.0894012880673678,200
balanced,thalesian_akk300m,tier0,mean,L05,,0.38088680926916224,0.03309407031861255,0.32605303199874597,0.036913955950863074,0.32589838527539183,0.03712997077683433,0.125,0.125,0.10684224598930481,0.09029880455415831,200
balanced,thalesian_akk300m,tier0,mean,L06,,0.38769875222816397,0.03254334249280335,0.3320893477931597,0.035938904983618986,0.3317447288724047,0.03595170815466416,0.125,0.125,0.10686809269162209,0.0900134382584052,200
balanced,thalesian_akk300m,tier0,mean,L07,,0.37314527629233507,0.03300916465003338,0.32292418704768744,0.03594405697328861,0.3233738853032327,0.035908117278231746,0.125,0.125,0.10764349376114084,0.0910653223561992,200
balanced,thalesian_akk300m,tier0,mean,L08,,0.3682602495543672,0.03285129375301887,0.3079101668874211,0.035878265923840046,0.30764735585206787,0.03573241276417948,0.125,0.125,0.10174242424242426,0.08595787719542723,200
balanced,mlm,tier0,mean,L00,,0.4008181818181818,0.03462634722675292,0.3462011070220629,0.03653032755925105,0.3472479453356577,0.03637177655786404,0.125,0.125,0.10679055258467024,0.08969416482087865,200
balanced,mlm,tier0,mean,L01,,0.37840641711229944,0.03603567478362986,0.32098149046730695,0.0390380551019135,0.3217584916669412,0.039080344190008505,0.125,0.125,0.10578431372549019,0.08889223862974831,200
balanced,mlm,tier0,mean,L02,,0.3990133689839572,0.0335182602179143,0.33876039264420654,0.03759681955533225,0.33932962026022223,0.0377293320073951,0.125,0.125,0.10647147950089125,0.08964743109595083,200
balanced,mlm,tier0,mean,L03,,0.40302762923351154,0.03495940186587824,0.34562481653623295,0.0401660620377063,0.3459045380771956,0.04039898729165646,0.125,0.125,0.1072602495543672,0.0906705260565458,200
balanced,mlm,tier0,mean,L04,,0.40692602495543667,0.03391565474267281,0.3479017026671729,0.03945949938437391,0.34823834329794906,0.03955091740935271,0.125,0.125,0.1082620320855615,0.09168953576630628,200
balanced,mlm,tier0,mean,L05,,0.41164973262032084,0.034975505557730616,0.35592295575941085,0.04099824301630313,0.35616732248707733,0.04114808524400957,0.125,0.125,0.10804991087344028,0.0923479744659795,200
balanced,mlm,tier0,mean,L06,,0.4142923351158646,0.03410794028923545,0.36014274678387487,0.039088328214608996,0.36054396332503996,0.0392570393845233,0.125,0.125,0.10893582887700536,0.09345976877117551,200
balanced,mlm,tier0,mean,L07,,0.42210695187165775,0.03476984603423166,0.369645709375334,0.039331903967611756,0.37002485526893336,0.0396955290224144,0.125,0.125,0.10661408199643495,0.09145087077198313,200
balanced,mlm,tier0,mean,L08,,0.4290953654188948,0.03465978441909058,0.3789632398034971,0.03985240558968864,0.3794802567585793,0.040385146906759296,0.125,0.125,0.10737254901960785,0.09235390793734616,200
balanced,mlm,tier0,mean,L09,,0.42883244206773613,0.03516029903123296,0.3785078793336436,0.040868135321444066,0.3790934412951759,0.04118639045058109,0.125,0.125,0.10825222816399287,0.09348595039002143,200
balanced,mlm,tier0,mean,L10,,0.42923796791443847,0.03591543555572591,0.37962847199777344,0.041750171154956606,0.38016214503620527,0.04212001432048467,0.125,0.125,0.10787611408199645,0.09351638175528461,200
balanced,mlm,tier0,mean,L11,,0.4286524064171122,0.036816934715626755,0.3792737733467513,0.042788920367265025,0.37990456593914046,0.043064979123702926,0.125,0.125,0.1083663101604278,0.09393367618056914,200
balanced,mlm,tier0,mean,L12,,0.43474064171122995,0.03748731926129307,0.385562658685269,0.04327640861218142,0.3864266477109274,0.04353147358618806,0.125,0.125,0.11055525846702316,0.095205720104414,200
balanced,mlm,tier0,mean,L13,,0.4357210338680927,0.03696463393144946,0.3871062341865651,0.0432134090698146,0.3879788915007144,0.04356480051135116,0.125,0.125,0.11180748663101603,0.0967616736813369,200
balanced,mlm,tier0,mean,L14,,0.44207040998217473,0.03578754223664704,0.3945796927949502,0.04229263220630237,0.39556861458360354,0.04269768587261852,0.125,0.125,0.11086720142602495,0.09550348663059953,200
balanced,mlm,tier0,mean,L15,,0.440716577540107,0.035563138467932194,0.39154540710514973,0.0415251700403036,0.392565254207858,0.04209549260747442,0.125,0.125,0.11257843137254904,0.09789056727334003,200
balanced,mlm,tier0,mean,L16,,0.43721212121212116,0.03415324763038767,0.3880368407736055,0.0404856593555886,0.38882740207522365,0.04102055867871282,0.125,0.125,0.11233689839572193,0.0973087249459347,200
balanced,tfidf,tier0,na,L00,,0.5486470588235294,0.0362616408431332,0.4795703110829659,0.03677023591614527,0.47976017263543524,0.03698317243340403,0.125,0.125,0.10648752228163992,0.08492493914637246,200
balanced,tfidf,maximal,na,L00,,0.45267023172905524,0.03408567391909564,0.3944734621598302,0.03290085894620321,0.3961642700787745,0.03293736741662382,0.125,0.125,0.10788057040998218,0.09200983996438719,200
balanced,qwen3_1b7,tier0,mean,L00,,0.3983181818181818,0.035524458472008316,0.34344744493552537,0.03674288686164444,0.3433477749913183,0.036904587016680084,0.125,0.125,0.10425668449197861,0.08842763322633679,200
balanced,qwen3_1b7,tier0,mean,L01,,0.38801960784313727,0.033946295818165544,0.3323098821109325,0.03660819771209165,0.3317421856253904,0.03691010099671087,0.125,0.125,0.10116131907308379,0.08495832695566424,200
balanced,qwen3_1b7,tier0,mean,L02,,0.4078395721925133,0.032952093436827375,0.350306681467827,0.03541116402634634,0.34945750110151236,0.035699097924925274,0.125,0.125,0.10297058823529412,0.08613437546388565,200
balanced,qwen3_1b7,tier0,mean,L03,,0.3925668449197861,0.030327985949287442,0.3423062172461705,0.03483144477488154,0.3427215688368089,0.03504847032893921,0.125,0.125,0.10487076648841354,0.08850667114421153,200
balanced,qwen3_1b7,tier0,mean,L04,,0.3742067736185383,0.031802045069994955,0.3249685002583416,0.034822492348860944,0.324817341347733,0.03488934833922656,0.125,0.125,0.10554812834224599,0.08795835243510361,200
balanced,qwen3_1b7,tier0,mean,L05,,0.3706185383244207,0.03369174046076047,0.3215746630111374,0.03629219501895882,0.3217941852465999,0.03644781610355802,0.125,0.125,0.10668270944741533,0.08912146475101754,200
balanced,qwen3_1b7,tier0,mean,L06,,0.37536541889483066,0.032951375252922875,0.32462150867278583,0.03534905234769955,0.32461712330505577,0.0355474165524295,0.125,0.125,0.10628966131907308,0.08922259086158078,200
balanced,qwen3_1b7,tier0,mean,L07,,0.37945454545454543,0.03404601095485394,0.32665065033543167,0.03634567052807661,0.3267254317829768,0.036363368393243764,0.125,0.125,0.10730926916221034,0.08934053675867513,200
balanced,qwen3_1b7,tier0,mean,L08,,0.3813636363636364,0.03371287138668142,0.3280298557178975,0.03612083884324317,0.32799288768624196,0.036004275643158494,0.125,0.125,0.106102495543672,0.0881727296566093,200
balanced,qwen3_1b7,tier0,mean,L09,,0.3612566844919786,0.037399198374861393,0.3101751097167796,0.039956175602156356,0.3106488753953198,0.03985789199228487,0.125,0.125,0.10591978609625669,0.08804517664276482,200
balanced,qwen3_1b7,tier0,mean,L10,,0.35175044563279856,0.03625326106420419,0.3006805033767066,0.03654724344499469,0.3013115255766147,0.03642050631410699,0.125,0.125,0.1055035650623886,0.08784254195898861,200
balanced,qwen3_1b7,tier0,mean,L11,,0.34624955436720145,0.03573593109067866,0.2953407701560565,0.03664547307273994,0.29575710113050596,0.03670042201935333,0.125,0.125,0.10896791443850269,0.0908022389617262,200
balanced,qwen3_1b7,tier0,mean,L12,,0.34436185383244206,0.03545676933667701,0.291970023227976,0.036640397667219944,0.29222309136632907,0.03667969946017909,0.125,0.125,0.10804991087344028,0.09011892144002819,200
balanced,qwen3_1b7,tier0,mean,L13,,0.34242780748663093,0.03375600158148637,0.2866879415261381,0.03559769847513182,0.28687434420710917,0.03552791749883949,0.125,0.125,0.10944117647058825,0.0913803633933993,200
balanced,qwen3_1b7,tier0,mean,L14,,0.3414554367201426,0.03271222346843715,0.28479410125800414,0.0345865411527507,0.28463303200169743,0.03450447106624849,0.125,0.125,0.10862923351158643,0.09151688438517964,200
balanced,qwen3_1b7,tier0,mean,L15,,0.33750445632798565,0.032614310346976115,0.27960915737599173,0.03504911295536061,0.2792782986110412,0.03501113266834817,0.125,0.125,0.10923529411764706,0.09183091207038575,200
balanced,qwen3_1b7,tier0,mean,L16,,0.34137789661319073,0.03513498447961116,0.28306926830694246,0.03732368571368718,0.2826155768387118,0.037155815772130826,0.125,0.125,0.10816488413547237,0.09100837894863209,200
balanced,qwen3_1b7,tier0,mean,L17,,0.34336898395721926,0.03325474736482718,0.2851213065668851,0.03609153958718395,0.2846060289612998,0.03616104841175123,0.125,0.125,0.1078903743315508,0.09040664051398377,200
balanced,qwen3_1b7,tier0,mean,L18,,0.3451087344028521,0.03281971360130803,0.2858902683444866,0.03504881575918212,0.28540148351604244,0.035083099544393204,0.125,0.125,0.10640819964349375,0.08922282946027141,200
balanced,qwen3_1b7,tier0,mean,L19,,0.34787433155080216,0.0321092032007797,0.2893061487693164,0.035576209563061845,0.2888388435124946,0.03545792209803251,0.125,0.125,0.10637076648841354,0.08917012092897306,200
balanced,qwen3_1b7,tier0,mean,L20,,0.36581996434937614,0.035037734187176296,0.30833406519950635,0.039849542295382234,0.3080271174269361,0.039543471810918565,0.125,0.125,0.10705258467023172,0.08936793585956117,200
balanced,qwen3_1b7,tier0,mean,L21,,0.3682486631016043,0.03571660977768993,0.31461851399267227,0.03891603282247623,0.3145626967281603,0.03888842851128232,0.125,0.125,0.10782263814616755,0.0910728491838399,200
balanced,qwen3_1b7,tier0,mean,L22,,0.3704349376114082,0.03206354978772239,0.3166874350290662,0.03469015461946616,0.3168637931973663,0.03443911049089746,0.125,0.125,0.10688146167557931,0.09149766910935642,200
balanced,qwen3_1b7,tier0,mean,L23,,0.37474777183600716,0.03398071750254722,0.3199088123789265,0.03693373801686968,0.3203244976330942,0.03675264505230267,0.125,0.125,0.10761942959001783,0.09152654540377063,200
balanced,qwen3_1b7,tier0,mean,L24,,0.38399465240641717,0.03358909187821526,0.32786551457873053,0.03615173035134741,0.3283365570086485,0.035946587794961606,0.125,0.125,0.10770320855614973,0.09176946608065994,200
balanced,qwen3_1b7,tier0,mean,L25,,0.3930926916221034,0.03265859725060624,0.3364826896862598,0.03470748934814288,0.3366215027506956,0.03494849664314549,0.125,0.125,0.1086060606060606,0.09211879403169071,200
balanced,qwen3_1b7,tier0,mean,L26,,0.3991550802139037,0.03143514477248815,0.34160079829226503,0.033860443895124104,0.34155126234009137,0.03388339960986915,0.125,0.125,0.10679857397504457,0.09045263666609447,200
balanced,qwen3_1b7,tier0,mean,L27,,0.39712745098039215,0.03433759466822205,0.34220567722611067,0.03761066899524979,0.3419850792397071,0.037467055662796074,0.125,0.125,0.10781105169340463,0.09166995007379102,200
balanced,qwen3_1b7,tier0,mean,L28,,0.39178698752228164,0.03182549553445645,0.3295136432474475,0.03445638623929836,0.32969245019821725,0.03443551634855628,0.125,0.125,0.1051675579322638,0.08879977271610398,200
balanced,qwen3_8b,tier0,mean,L00,,0.41355704099821744,0.03534131954777259,0.35787917221882004,0.035982733662919944,0.35746441293125514,0.03570837669897081,0.125,0.125,0.10403475935828878,0.08789833512183551,200
balanced,qwen3_8b,tier0,mean,L01,,0.3872584670231729,0.03514504230410674,0.3303020524528361,0.03881618653737139,0.3300485222755697,0.03878604761818026,0.125,0.125,0.1022807486631016,0.08543707801701222,200
balanced,qwen3_8b,tier0,mean,L02,,0.41361229946524064,0.033292019625818035,0.3579714225703776,0.03796709482340778,0.35756100288362913,0.03808815475723489,0.125,0.125,0.10319964349376115,0.08702489841384965,200
balanced,qwen3_8b,tier0,mean,L03,,0.4163565062388592,0.035380690380499936,0.36221695540441673,0.041057353752979725,0.36182458972970755,0.041235028505256316,0.125,0.125,0.10394028520499109,0.08794857472926147,200
balanced,qwen3_8b,tier0,mean,L04,,0.419909982174688,0.03707096314856635,0.3681549220000845,0.04211550436499063,0.3675899206428167,0.04225417223520617,0.125,0.125,0.10407575757575756,0.08802706596197098,200
balanced,qwen3_8b,tier0,mean,L05,,0.41924509803921567,0.03551224202262002,0.36488289004167485,0.0400261255220957,0.3647717583994131,0.04003335813567453,0.125,0.125,0.1041880570409982,0.0886795519248516,200
balanced,qwen3_8b,tier0,mean,L06,,0.4084750445632798,0.034428309725483074,0.3543258162159478,0.039394459518892505,0.35422687485606785,0.0391023738185684,0.125,0.125,0.10289126559714795,0.0869787585855407,200
balanced,qwen3_8b,tier0,mean,L07,,0.3897370766488414,0.03480942250218344,0.3352703973002831,0.037225326182990535,0.33594877042345034,0.037463785067633704,0.125,0.125,0.10606238859180035,0.08905257042364241,200
balanced,qwen3_8b,tier0,mean,L08,,0.3913966131907308,0.03473854890379849,0.33580058079820074,0.03718095718115801,0.3360718347555357,0.037318223694828366,0.125,0.125,0.1071301247771836,0.08948778467512021,200
balanced,qwen3_8b,tier0,mean,L09,,0.38605793226381463,0.03609279654857905,0.327699023761756,0.03785011808054891,0.32790733718137427,0.03821753638938404,0.125,0.125,0.10712477718360072,0.08890765688345023,200
balanced,qwen3_8b,tier0,mean,L10,,0.37355971479500893,0.033952180583501,0.31246084521665984,0.035629975800556615,0.3128108161495709,0.035946760186853305,0.125,0.125,0.10552317290552583,0.0881011129372004,200
balanced,qwen3_8b,tier0,mean,L11,,0.36730303030303035,0.03307440162872929,0.30684989218942393,0.03403862861574824,0.3070823442951568,0.03413064639952576,0.125,0.125,0.1060632798573975,0.08890357007436148,200
balanced,qwen3_8b,tier0,mean,L12,,0.36834135472370766,0.03505518748430402,0.3083349259347034,0.03559803984880188,0.3086272367627602,0.03580749622533871,0.125,0.125,0.105873440285205,0.08869221028799203,200
balanced,qwen3_8b,tier0,mean,L13,,0.3656800356506239,0.036654233104134064,0.30428277353881067,0.03647246780409526,0.3044206367732402,0.03679656195201015,0.125,0.125,0.10335026737967913,0.08682288256226918,200
balanced,qwen3_8b,tier0,mean,L14,,0.3597629233511587,0.036140171389719915,0.299368383565394,0.03657764311989418,0.2992465925655349,0.03663938899959418,0.125,0.125,0.10433778966131907,0.08743779143360976,200
balanced,qwen3_8b,tier0,mean,L15,,0.3660204991087344,0.03606895575253939,0.30568555493783817,0.03709375630435657,0.3055621751601381,0.03714736497095594,0.125,0.125,0.10664081996434938,0.08917957388328906,200
balanced,qwen3_8b,tier0,mean,L16,,0.36509090909090913,0.036215561469913025,0.30445852073688345,0.03784857739054935,0.30431617238148895,0.037956896216532865,0.125,0.125,0.10641711229946522,0.08889652818577304,200
